ID,Globalisation_score
SYR_1983,29.67
SYR_1984,29.98
SYR_1985,29.96
SYR_1986,30.35
SYR_1987,32.43
SYR_1988,31.63
SYR_1989,32.50
SYR_1990,32.65
SYR_1991,34.21
SYR_1992,34.57
SYR_1993,34.48
SYR_1994,35.83
SYR_1995,35.20
SYR_1996,35.71
SYR_1997,36.02
SYR_1998,35.47
SYR_1999,36.72
SYR_2000,37.72
SYR_2001,37.77
SYR_2002,38.91
SYR_2003,39.67
SYR_2004,42.25
SYR_2005,43.02
SYR_2006,44.51
SYR_2007,44.33
SYR_2008,44.28
SYR_2009,44.94
SYR_2010,45.61
SYR_2011,44.67
TCD_1970,17.17
TCD_1971,17.10
TCD_1972,17.18
TCD_1973,18.25
TCD_1974,18.54
TCD_1975,18.69
TCD_1976,19.04
TCD_1977,19.61
TCD_1978,20.04
TCD_1979,20.41
TCD_1980,19.36
TCD_1981,19.16
TCD_1982,18.34
TCD_1983,19.47
TCD_1984,20.39
TCD_1985,21.03
TCD_1986,22.04
TCD_1987,21.77
TCD_1988,20.38
TCD_1989,19.78
TCD_1990,19.88
TCD_1991,19.35
TCD_1992,19.73
TCD_1993,20.79
TCD_1994,26.70
TCD_1995,26.97
TCD_1996,22.07
TCD_1997,22.41
TCD_1998,28.08
TCD_1999,29.92
TCD_2000,25.45
TCD_2001,27.09
TCD_2002,32.71
TCD_2003,32.82
TCD_2004,38.63
TCD_2005,37.96
TCD_2006,39.07
TCD_2007,38.54
TCD_2008,37.74
TCD_2009,38.90
TCD_2010,38.57
TCD_2011,38.04
TGO_1970,28.62
TGO_1971,28.86
TGO_1972,28.69
TGO_1973,28.42
TGO_1974,29.91
TGO_1975,31.23
TGO_1976,31.92
TGO_1977,33.09
TGO_1978,34.66
TGO_1979,34.73
TGO_1980,35.49
TGO_1981,35.15
TGO_1982,36.94
TGO_1983,37.14
TGO_1984,38.17
TGO_1985,38.85
TGO_1986,38.13
TGO_1987,36.53
TGO_1988,35.69
TGO_1989,39.23
TGO_1990,37.68
TGO_1991,34.01
TGO_1992,32.98
TGO_1993,36.10
TGO_1994,40.18
TGO_1995,39.56
TGO_1996,40.82
TGO_1997,40.53
TGO_1998,42.47
TGO_1999,42.28
TGO_2000,40.06
TGO_2001,37.32
TGO_2002,37.93
TGO_2003,42.32
TGO_2004,44.38
TGO_2005,45.88
TGO_2006,47.61
TGO_2007,47.83
TGO_2008,46.78
TGO_2009,47.40
TGO_2010,48.65
TGO_2011,48.90
THA_1970,26.25
THA_1971,26.47
THA_1972,26.89
THA_1973,27.14
THA_1974,27.50
THA_1975,27.62
THA_1976,28.22
THA_1977,28.37
THA_1978,29.04
THA_1979,29.96
THA_1980,30.18
THA_1981,30.84
THA_1982,30.66
THA_1983,31.03
THA_1984,31.59
THA_1985,36.16
THA_1986,36.10
THA_1987,35.69
THA_1988,35.47
THA_1989,35.38
THA_1990,36.72
THA_1991,42.17
THA_1992,43.30
THA_1993,45.57
THA_1994,46.36
THA_1995,48.98
THA_1996,50.08
THA_1997,52.59
THA_1998,54.63
THA_1999,55.32
THA_2000,58.27
THA_2001,60.64
THA_2002,60.13
THA_2003,59.62
THA_2004,61.11
THA_2005,61.78
THA_2006,62.96
THA_2007,63.29
THA_2008,62.93
THA_2009,64.15
THA_2010,64.01
THA_2011,65.34
TON_1970,23.81
TON_1971,23.80
TON_1972,23.90
TON_1973,24.00
TON_1974,24.10
TON_1975,24.15
TON_1976,24.33
TON_1977,26.50
TON_1978,26.62
TON_1979,26.74
TON_1980,26.80
TON_1981,27.32
TON_1982,27.55
TON_1983,27.69
TON_1984,27.86
TON_1985,28.08
TON_1986,28.07
TON_1987,28.03
TON_1988,28.07
TON_1989,28.13
TON_1990,28.13
TON_1991,29.04
TON_1992,29.10
TON_1993,29.22
TON_1994,29.24
TON_1995,29.25
TON_1996,29.45
TON_1997,30.44
TON_1998,30.58
TON_1999,30.54
TON_2000,31.07
TON_2001,31.17
TON_2002,31.13
TON_2003,31.22
TON_2004,31.41
TON_2005,31.37
TON_2006,31.32
TON_2007,31.33
TON_2008,31.03
TON_2009,31.44
TON_2010,31.65
TON_2011,32.03
TTO_1970,41.69
TTO_1971,41.95
TTO_1972,41.86
TTO_1973,42.10
TTO_1974,42.79
TTO_1975,42.99
TTO_1976,44.04
TTO_1977,44.10
TTO_1978,43.22
TTO_1979,44.21
TTO_1980,44.27
TTO_1981,43.88
TTO_1982,41.33
TTO_1983,42.58
TTO_1984,43.08
TTO_1985,44.01
TTO_1986,45.11
TTO_1987,44.36
TTO_1988,44.53
TTO_1989,45.10
TTO_1990,45.31
TTO_1991,47.33
TTO_1992,47.51
TTO_1993,50.08
TTO_1994,54.97
TTO_1995,62.39
TTO_1996,61.88
TTO_1997,58.47
TTO_1998,57.82
TTO_1999,58.11
TTO_2000,58.97
TTO_2001,61.61
TTO_2002,56.03
TTO_2003,55.78
TTO_2004,54.60
TTO_2005,56.28
TTO_2006,57.16
TTO_2007,56.76
TTO_2008,56.73
TTO_2009,58.42
TTO_2010,57.00
TTO_2011,62.52
TUN_1970,39.64
TUN_1971,40.99
TUN_1972,41.57
TUN_1973,42.38
TUN_1974,43.39
TUN_1975,43.99
TUN_1976,44.53
TUN_1977,44.57
TUN_1978,44.77
TUN_1979,45.42
TUN_1980,45.32
TUN_1981,45.87
TUN_1982,45.86
TUN_1983,45.77
TUN_1984,45.55
TUN_1985,45.99
TUN_1986,46.95
TUN_1987,47.16
TUN_1988,46.87
TUN_1989,49.55
TUN_1990,49.01
TUN_1991,49.91
TUN_1992,50.97
TUN_1993,51.76
TUN_1994,52.31
TUN_1995,52.34
TUN_1996,52.07
TUN_1997,52.37
TUN_1998,52.70
TUN_1999,53.96
TUN_2000,55.15
TUN_2001,56.14
TUN_2002,56.89
TUN_2003,57.16
TUN_2004,57.97
TUN_2005,60.16
TUN_2006,59.53
TUN_2007,60.11
TUN_2008,60.11
TUN_2009,59.78
TUN_2010,60.31
TUN_2011,59.20
TUR_1970,33.68
TUR_1971,33.84
TUR_1972,34.05
TUR_1973,34.15
TUR_1974,34.51
TUR_1975,34.43
TUR_1976,35.18
TUR_1977,35.63
TUR_1978,35.98
TUR_1979,36.16
TUR_1980,36.70
TUR_1981,37.12
TUR_1982,37.28
TUR_1983,38.51
TUR_1984,39.57
TUR_1985,40.70
TUR_1986,44.41
TUR_1987,44.67
TUR_1988,49.38
TUR_1989,48.66
TUR_1990,46.21
TUR_1991,49.30
TUR_1992,52.60
TUR_1993,55.03
TUR_1994,59.71
TUR_1995,60.59
TUR_1996,60.91
TUR_1997,62.20
TUR_1998,60.72
TUR_1999,61.79
TUR_2000,62.51
TUR_2001,63.83
TUR_2002,62.23
TUR_2003,63.14
TUR_2004,64.10
TUR_2005,69.77
TUR_2006,67.80
TUR_2007,68.69
TUR_2008,68.89
TUR_2009,70.16
TUR_2010,69.34
TUR_2011,68.20
TZA_1970,22.21
TZA_1971,22.69
TZA_1972,22.69
TZA_1973,23.11
TZA_1974,23.51
TZA_1975,23.83
TZA_1976,24.19
TZA_1977,24.36
TZA_1978,24.23
TZA_1979,23.96
TZA_1980,23.89
TZA_1981,23.61
TZA_1982,23.17
TZA_1983,23.25
TZA_1984,23.93
TZA_1985,24.14
TZA_1986,24.75
TZA_1987,24.14
TZA_1988,22.62
TZA_1989,21.80
TZA_1990,22.03
TZA_1991,22.73
TZA_1992,24.33
TZA_1993,24.45
TZA_1994,24.10
TZA_1995,28.39
TZA_1996,27.77
TZA_1997,28.69
TZA_1998,29.71
TZA_1999,30.21
TZA_2000,31.44
TZA_2001,31.85
TZA_2002,32.70
TZA_2003,34.49
TZA_2004,36.46
TZA_2005,37.53
TZA_2006,37.10
TZA_2007,39.52
TZA_2008,38.82
TZA_2009,38.89
TZA_2010,39.07
TZA_2011,38.39
UGA_1970,20.24
UGA_1971,21.04
UGA_1972,20.47
UGA_1973,21.14
UGA_1974,21.64
UGA_1975,21.81
UGA_1976,22.34
UGA_1977,22.47
UGA_1978,22.47
UGA_1979,22.68
UGA_1980,22.72
UGA_1981,22.64
UGA_1982,21.97
UGA_1983,23.26
UGA_1984,21.92
UGA_1985,22.10
UGA_1986,22.68
UGA_1987,21.49
UGA_1988,20.58
UGA_1989,19.64
UGA_1990,20.33
UGA_1991,22.47
UGA_1992,23.27
UGA_1993,23.32
UGA_1994,24.24
UGA_1995,25.59
UGA_1996,26.51
UGA_1997,28.19
UGA_1998,30.48
UGA_1999,32.30
UGA_2000,33.90
UGA_2001,35.13
UGA_2002,35.79
UGA_2003,37.40
UGA_2004,44.25
UGA_2005,42.21
UGA_2006,42.99
UGA_2007,44.70
UGA_2008,45.83
UGA_2009,46.79
UGA_2010,45.76
UGA_2011,45.38
URY_1970,48.51
URY_1971,47.99
URY_1972,48.14
URY_1973,47.75
URY_1974,47.95
URY_1975,48.03
URY_1976,47.84
URY_1977,47.79
URY_1978,47.80
URY_1979,47.23
URY_1980,47.14
URY_1981,47.16
URY_1982,48.42
URY_1983,52.31
URY_1984,52.10
URY_1985,52.54
URY_1986,52.02
URY_1987,50.34
URY_1988,49.89
URY_1989,49.95
URY_1990,49.70
URY_1991,54.51
URY_1992,55.01
URY_1993,56.26
URY_1994,57.19
URY_1995,59.90
URY_1996,61.21
URY_1997,61.18
URY_1998,61.42
URY_1999,62.39
URY_2000,62.21
URY_2001,62.67
URY_2002,60.69
URY_2003,62.81
URY_2004,64.38
URY_2005,65.32
URY_2006,65.68
URY_2007,66.21
URY_2008,66.70
URY_2009,67.16
URY_2010,66.79
URY_2011,66.04
USA_1970,58.74
USA_1971,59.04
USA_1972,59.00
USA_1973,59.87
USA_1974,60.36
USA_1975,60.54
USA_1976,61.15
USA_1977,61.61
USA_1978,62.22
USA_1979,62.58
USA_1980,63.03
USA_1981,63.47
USA_1982,63.71
USA_1983,63.80
USA_1984,64.15
USA_1985,69.27
USA_1986,69.87
USA_1987,70.02
USA_1988,70.15
USA_1989,70.53
USA_1990,69.87
USA_1991,71.48
USA_1992,71.42
USA_1993,72.76
USA_1994,73.15
USA_1995,74.44
USA_1996,74.73
USA_1997,75.15
USA_1998,75.78
USA_1999,76.16
USA_2000,76.66
USA_2001,75.87
USA_2002,74.98
USA_2003,75.46
USA_2004,76.15
USA_2005,76.15
USA_2006,76.90
USA_2007,77.52
USA_2008,76.55
USA_2009,74.95
USA_2010,74.95
USA_2011,74.94
VEN_1970,38.22
VEN_1971,39.12
VEN_1972,38.53
VEN_1973,39.94
VEN_1974,40.46
VEN_1975,40.02
VEN_1976,39.81
VEN_1977,40.74
VEN_1978,41.42
VEN_1979,41.60
VEN_1980,42.03
VEN_1981,42.42
VEN_1982,42.72
VEN_1983,42.80
VEN_1984,44.27
VEN_1985,47.59
VEN_1986,47.36
VEN_1987,47.73
VEN_1988,46.55
VEN_1989,47.30
VEN_1990,47.40
VEN_1991,53.63
VEN_1992,54.01
VEN_1993,55.57
VEN_1994,57.06
VEN_1995,56.72
VEN_1996,58.04
VEN_1997,59.65
VEN_1998,59.73
VEN_1999,59.76
VEN_2000,60.28
VEN_2001,59.86
VEN_2002,59.42
VEN_2003,60.90
VEN_2004,57.12
VEN_2005,57.52
VEN_2006,56.33
VEN_2007,54.41
VEN_2008,53.22
VEN_2009,51.45
VEN_2010,50.52
VEN_2011,51.63
VNM_1970,19.32
VNM_1971,19.52
VNM_1972,19.55
VNM_1973,18.97
VNM_1974,19.38
VNM_1975,19.13
VNM_1976,19.39
VNM_1977,19.42
VNM_1978,19.55
VNM_1979,20.33
VNM_1980,20.36
VNM_1981,20.69
VNM_1982,21.02
VNM_1983,20.76
VNM_1984,21.01
VNM_1985,21.08
VNM_1986,21.11
VNM_1987,21.06
VNM_1988,21.20
VNM_1989,22.93
VNM_1990,25.07
VNM_1991,25.28
VNM_1992,26.04
VNM_1993,26.61
VNM_1994,28.39
VNM_1995,30.49
VNM_1996,32.53
VNM_1997,34.12
VNM_1998,35.47
VNM_1999,36.21
VNM_2000,37.41
VNM_2001,38.34
VNM_2002,37.96
VNM_2003,40.43
VNM_2004,40.52
VNM_2005,42.55
VNM_2006,43.84
VNM_2007,46.47
VNM_2008,47.96
VNM_2009,46.75
VNM_2010,48.51
VNM_2011,48.58
WBG_1970,27.82
WBG_1971,27.82
WBG_1972,27.82
WBG_1973,27.82
WBG_1974,27.82
WBG_1975,27.82
WBG_1976,27.82
WBG_1977,27.82
WBG_1978,27.82
WBG_1979,27.82
WBG_1980,27.82
WBG_1981,27.82
WBG_1982,27.82
WBG_1983,27.82
WBG_1984,27.82
WBG_1985,27.82
WBG_1986,27.82
WBG_1987,27.82
WBG_1988,27.82
WBG_1989,27.82
WBG_1990,27.82
WBG_1991,27.87
WBG_1992,27.87
WBG_1993,27.87
WBG_1994,27.87
WBG_1995,27.87
WBG_1996,27.87
WBG_1997,27.87
WBG_1998,27.87
WBG_1999,28.15
WBG_2000,28.43
WBG_2001,29.33
WBG_2002,29.75
WBG_2003,31.49
WBG_2004,32.29
WBG_2005,33.21
WBG_2006,33.75
WBG_2007,33.97
WBG_2008,34.19
WBG_2009,34.40
WBG_2010,34.84
WBG_2011,34.94
WSM_1970,36.42
WSM_1971,36.42
WSM_1972,36.37
WSM_1973,36.41
WSM_1974,36.41
WSM_1975,36.41
WSM_1976,36.46
WSM_1977,36.45
WSM_1978,38.52
WSM_1979,38.56
WSM_1980,38.97
WSM_1981,39.10
WSM_1982,38.98
WSM_1983,38.87
WSM_1984,38.78
WSM_1985,38.62
WSM_1986,38.73
WSM_1987,38.78
WSM_1988,38.87
WSM_1989,38.87
WSM_1990,39.59
WSM_1991,40.29
WSM_1992,40.14
WSM_1993,39.93
WSM_1994,40.30
WSM_1995,40.76
WSM_1996,40.88
WSM_1997,40.60
WSM_1998,41.80
WSM_1999,42.29
WSM_2000,51.62
WSM_2001,52.65
WSM_2002,52.97
WSM_2003,53.43
WSM_2004,46.85
WSM_2005,47.50
WSM_2006,53.08
WSM_2007,53.04
WSM_2008,52.85
WSM_2009,53.28
WSM_2010,45.75
WSM_2011,53.00
YEM_1970,28.44
YEM_1971,28.44
YEM_1972,28.86
YEM_1973,29.60
YEM_1974,29.60
YEM_1975,29.80
YEM_1976,29.50
YEM_1977,29.63
YEM_1978,29.86
YEM_1979,29.79
YEM_1980,29.89
YEM_1981,29.86
YEM_1982,29.90
YEM_1983,29.74
YEM_1984,29.67
YEM_1985,29.91
YEM_1986,29.84
YEM_1987,31.20
YEM_1988,31.23
YEM_1989,31.03
YEM_1990,31.30
YEM_1991,34.08
YEM_1992,34.30
YEM_1993,35.68
YEM_1994,35.76
YEM_1995,37.27
YEM_1996,38.63
YEM_1997,40.01
YEM_1998,38.47
YEM_1999,39.16
YEM_2000,39.17
YEM_2001,39.31
YEM_2002,40.42
YEM_2003,44.74
YEM_2004,45.25
YEM_2005,44.94
YEM_2006,46.38
YEM_2007,47.36
YEM_2008,48.46
YEM_2009,47.76
YEM_2010,47.66
YEM_2011,48.61
ZAF_1970,37.35
ZAF_1971,36.80
ZAF_1972,37.15
ZAF_1973,37.54
ZAF_1974,38.05
ZAF_1975,39.03
ZAF_1976,39.38
ZAF_1977,39.85
ZAF_1978,39.71
ZAF_1979,39.50
ZAF_1980,39.27
ZAF_1981,38.81
ZAF_1982,38.79
ZAF_1983,38.65
ZAF_1984,38.54
ZAF_1985,39.85
ZAF_1986,41.16
ZAF_1987,39.54
ZAF_1988,38.56
ZAF_1989,37.70
ZAF_1990,37.76
ZAF_1991,37.18
ZAF_1992,37.36
ZAF_1993,37.98
ZAF_1994,39.71
ZAF_1995,46.24
ZAF_1996,48.90
ZAF_1997,51.56
ZAF_1998,53.26
ZAF_1999,59.66
ZAF_2000,61.02
ZAF_2001,62.74
ZAF_2002,62.98
ZAF_2003,62.81
ZAF_2004,62.26
ZAF_2005,63.15
ZAF_2006,64.02
ZAF_2007,65.50
ZAF_2008,65.52
ZAF_2009,64.85
ZAF_2010,65.24
ZAF_2011,65.23
ZAR_1970,20.41
ZAR_1971,20.47
ZAR_1972,20.60
ZAR_1973,20.84
ZAR_1974,19.98
ZAR_1975,19.70
ZAR_1976,21.11
ZAR_1977,21.24
ZAR_1978,21.04
ZAR_1979,21.11
ZAR_1980,20.83
ZAR_1981,21.80
ZAR_1982,21.47
ZAR_1983,22.07
ZAR_1984,24.46
ZAR_1985,25.04
ZAR_1986,24.21
ZAR_1987,24.19
ZAR_1988,22.48
ZAR_1989,20.98
ZAR_1990,21.44
ZAR_1991,22.51
ZAR_1992,22.30
ZAR_1993,21.49
ZAR_1994,22.68
ZAR_1995,24.78
ZAR_1996,26.88
ZAR_1997,25.97
ZAR_1998,26.98
ZAR_1999,27.27
ZAR_2000,27.90
ZAR_2001,29.74
ZAR_2002,31.79
ZAR_2003,32.86
ZAR_2004,31.74
ZAR_2005,31.17
ZAR_2006,30.60
ZAR_2007,39.35
ZAR_2008,40.35
ZAR_2009,40.45
ZAR_2010,42.04
ZAR_2011,42.05
ZMB_1970,33.42
ZMB_1971,33.31
ZMB_1972,34.73
ZMB_1973,34.31
ZMB_1974,34.78
ZMB_1975,34.89
ZMB_1976,34.29
ZMB_1977,34.69
ZMB_1978,34.71
ZMB_1979,35.64
ZMB_1980,36.08
ZMB_1981,35.49
ZMB_1982,36.06
ZMB_1983,37.43
ZMB_1984,37.76
ZMB_1985,39.20
ZMB_1986,39.82
ZMB_1987,39.44
ZMB_1988,42.55
ZMB_1989,42.30
ZMB_1990,43.29
ZMB_1991,43.32
ZMB_1992,40.85
ZMB_1993,44.64
ZMB_1994,44.28
ZMB_1995,44.89
ZMB_1996,46.99
ZMB_1997,47.31
ZMB_1998,47.52
ZMB_1999,48.27
ZMB_2000,50.23
ZMB_2001,50.17
ZMB_2002,51.36
ZMB_2003,51.11
ZMB_2004,53.73
ZMB_2005,52.35
ZMB_2006,53.71
ZMB_2007,54.33
ZMB_2008,52.75
ZMB_2009,51.97
ZMB_2010,54.05
ZMB_2011,52.16
