"","BCA","KC","KG","KI","LE","OPENK","POP","RGDPCH","RGDPL","RGDPL2","BCAperRGDPL","KCxRGDPL","KGxRGDPL","KIxRGDPL","KCxRGDPLxPOP","KGxRGDPLxPOP","KIxRGDPLxPOP","RGDPCHxPOP","RGDPLxPOP","RGDPL2xPOP","sig_0","sig_1","sig_2","sig_3","sig_4","sig_5","sig_6","sig_7","sig_8","sig_9","sig_10","sig_11","sig_12","sig_13","sig_14","sig_15","sig_16","sig_17","sig_18","sig_19","sig_20","sig_21","sig_22","sig_23","sig_24","sig_25","sig_26","sig_27","sig_28","sig_29","sig_30","sig_31","sig_32","sig_33","sig_34","sig_35","sig_36","sig_37","sig_38","sig_39","sig_40","sig_41","sig_42","sig_43","sig_44","sig_45","sig_46","sig_47","sig_48","sig_49","sig_50","sig_51","sig_52","sig_53","sig_54","sig_55","sig_56","sig_57","sig_58","sig_59","sig_60","sig_61","sig_62","sig_63","sig_64","sig_65","sig_66","sig_67","sig_68","sig_69","sig_70","sig_71","sig_72"
"sig_22",0.0889561616839018,-0.114580771611348,0.10562207161558,0.0615666152621389,-0.479370418130026,0.117752192202944,-0.496380510380986,0.0133476849524913,0.0136805572426431,0.0154000117018133,0.0563203564763713,-0.0797077122565314,0.0324578889169196,0.0564782730612568,-0.420319073847761,-0.430527416067839,-0.437070788967763,-0.434460784718674,-0.434410319187017,-0.433388883777998,-0.662859473561826,0.864556010859758,-0.62667900656003,-0.665213863792032,0.717487816882752,-0.602359564671767,0.985097742349558,-0.509790180908272,-0.0728459406870162,0.818061975819911,-0.21568622028272,-0.59465741861108,0.749822225643384,-0.699586449833516,-0.628144325651841,0.630953574861593,-0.0547927836090211,-0.201377477104223,0.219379837129492,0.927022977244671,-0.144836434975407,-0.567432247242592,0.999999999999999,-0.415214208764313,0.475268159465703,0.2811105994878,-0.601978229036385,0.260357509440678,0.151435988238543,0.329747768475194,-0.597566296840348,0.907720999544965,0.126201306526322,-0.474036114742661,0.0644011189567379,0.799835565408395,0.131801292689232,0.177728390633331,-0.437038590649672,0.61063239252288,0.805898240207774,-0.669002637713952,-0.526911763222383,0.424248962298752,-0.581294151011608,0.24644351608976,0.686821961377551,-0.396584324013728,-0.581306354308836,0.202089765341651,-0.105711413111067,0.21553383682906,0.414690840222088,-0.374533009590286,0.94108487377318,-0.649195813490159,0.4317420837808,-0.405772052497322,-0.518630862633153,0.782814248984388,-0.370646665318778,-0.599779118998417,0.18546289068347,-0.0691597856830075,-0.27394267373837,0.892011487305447,0.0866826428562415,-0.652177959589007,7.03647825405636e-05,-0.578869423200713,0.623660070961879,-0.678684618311975,-0.56877079143045
"sig_23",-0.57139844339916,0.228077986645838,-0.032261854679584,-0.154405450843219,0.872324485533499,-0.246005931236354,0.883565746599924,0.149245515206915,0.14956744876728,0.154700031232504,-0.532140612335649,0.321393163068669,0.156139442854605,0.0336860738419646,0.88869919097685,0.896819904275903,0.832203386057981,0.88231436025026,0.882434770264863,0.884195522050966,0.704450500456023,-0.48739964513723,0.896229407232682,0.561553871629104,-0.402489337343108,0.58885931527417,-0.463321270792906,0.979486923802281,-0.0514741763011446,-0.374153049858658,-0.00890870440178648,0.902546236532438,-0.409875394747609,0.675884520676667,0.504118990890505,-0.340880255713211,-0.0389020524513327,-0.0359924879979021,-0.208842633515666,-0.368735044573217,0.139349938608128,0.881113056769277,-0.415214208764313,1,-0.254877626830647,-0.261292681851887,0.79337108210261,-0.231449510752448,-0.116908573622195,-0.265174224024436,0.466736828165194,-0.347524818693504,-0.255878020049735,0.981239393058255,-0.140430965440329,-0.301435538510368,-0.161255587433048,-0.171802451032764,0.465230400115605,-0.26994979392013,-0.404928401636217,0.382148640813485,0.951962848224082,-0.307905039744163,0.736864754980396,-0.215719268207788,-0.324458805725691,0.501743349749221,0.398643817016492,-0.135908735153406,0.0103648164188002,-0.189696763489858,-0.23794688646984,0.240706864564911,-0.386635269730911,0.741803822385913,-0.2370957215846,0.131861255799012,0.9215135352456,-0.366874430332298,0.0726901646913654,0.747722515744227,-0.147339012822926,-0.0119627808999046,0.108693693402776,-0.347957404844014,-0.20177593347428,0.687034084839136,-0.12417785298578,0.571376313438086,-0.348942385280331,0.596617807709224,0.450150549661509
"sig_24",0.0308926216164261,-0.0522676024592389,-0.0157126066765346,0.0376373572774195,-0.337586191319255,0.373401107522679,-0.351391239380359,0.0425544191215605,0.0425358293225793,0.0411151722676133,0.00256010406512677,-0.0762755026484358,-0.0889292028130181,0.0796841910447873,-0.289527266225778,-0.298796207969543,-0.308164533004856,-0.302482524826327,-0.302450886422952,-0.301681374151724,-0.598516949343256,0.235319409741877,-0.421804034182948,-0.61341545646721,0.79517199585226,-0.540842052210812,0.425316024173285,-0.321303284154988,-0.301192822945722,0.850223844603489,-0.537950539042595,-0.39292951350818,0.097001633494461,-0.501483033641118,-0.576782498293806,0.641878490027235,-0.240161241271951,-0.404840844535518,0.823949968789842,0.674643305937602,-0.33366901681163,-0.387777758445929,0.475268159465703,-0.254877626830647,1,-0.22745286044484,-0.437741811014518,0.690137333774299,-0.0723426536715512,-0.0440895996600949,-0.477422472037661,0.734847748234501,-0.333824795789507,-0.296994062472315,-0.176116772418212,0.362694949960626,-0.0484100238461457,-0.176977063368486,-0.369871647237595,0.909079356900336,0.141356933606568,-0.547086812485479,-0.335436143286842,0.038328330375024,-0.38635608920171,0.837298992328141,0.504501445663198,-0.40418916688215,-0.498920510020146,-0.117400741292792,-0.171563904265028,-0.0105816707432464,-0.0795221710829934,-0.401196870155347,0.30775180596594,-0.431580314620844,0.94228349597824,-0.533066614572252,-0.337909013052155,0.435597752750182,-0.483756722435814,-0.401876035232263,-0.0119134401159418,-0.191920256378621,-0.39759128512308,0.60115049459716,-0.340036870191345,-0.453410243630841,-0.252935480966406,-0.405917932354499,0.026154112126626,-0.505331521120428,-0.522265190836391
"sig_25",0.112447103124086,-0.174745167472221,-0.150628787653923,0.0538562811005116,-0.180883125220984,0.102062351434773,-0.192103261551756,0.360651211332755,0.360635084496831,0.359494114537897,0.104937525243329,0.368310598521126,0.298259706141172,0.34062431195154,-0.157720423407972,-0.163231618612384,-0.140605370635484,-0.153636143501814,-0.153671615624927,-0.153977451244733,0.0327481670899803,0.625379417705039,-0.234528831665309,0.171629609343308,0.142615844642192,0.185994152310147,0.367327222442807,-0.275635658000668,0.470398272977095,-0.0458661106911666,0.789745456755977,-0.229049942629743,0.731103294246821,-0.0940372548560686,0.251848072767358,0.0753598886508914,0.471824639308585,0.711408537983715,-0.214236003242339,0.224662436988325,0.418194966596336,-0.137539149487089,0.2811105994878,-0.261292681851887,-0.22745286044484,1,-0.0755357172426696,-0.156044217913707,0.442407568810379,0.760616238011275,0.146379052103436,0.00143868979244451,0.891215348916803,-0.258394510668206,0.325715306432218,0.101308025554733,0.308897298280268,0.534337594086869,0.0929915402313689,-0.253570969079394,0.717266385665191,0.165835050441842,-0.258851406834347,0.646553424738613,-0.171424139495443,-0.270437178795208,0.439250987962778,0.251411402558884,0.264340310578611,0.31658231655454,0.203339674668138,0.362994123546809,0.531496867981393,0.294715899783719,0.409314751557286,-0.206634248748174,-0.297420325462129,0.63426351789868,-0.214889272666963,0.436997272646606,0.60143782300796,-0.174799272536643,0.285838847760176,0.337204767349669,0.424740391396528,0.231536923767597,0.925563694904825,-0.10209586556195,0.578586224588742,-0.124768969145095,0.799200948757045,0.0216950285600053,0.31031096380573
"sig_26",-0.382581793260052,0.147467108612426,-0.120572529295302,-0.0320165931758896,0.818808732778915,-0.239461852372352,0.832112946953519,0.187836918747007,0.187871111487547,0.18889631922624,-0.32920885526146,0.345445442237019,0.161844940220052,0.122263030977395,0.799364620490598,0.785775907768217,0.809963714641155,0.811072099680889,0.810982119951798,0.809821679662129,0.896283450498487,-0.547464388179989,0.922466672551871,0.863959854338645,-0.594903566241041,0.916189038063721,-0.630519146561201,0.864065165668637,0.0679719205964535,-0.598045876166719,0.364522952188657,0.941503519225642,-0.454297671484441,0.909563207081457,0.84873981443297,-0.520714008233641,0.14330842693776,0.269023406656619,-0.349005371492727,-0.571328464884668,0.478870559398748,0.970203990096145,-0.601978229036385,0.79337108210261,-0.437741811014518,-0.0755357172426696,0.999999999999998,-0.372128756087546,0.00495714867751427,-0.188417739722234,0.833467859635262,-0.566812055310718,0.0171843541941935,0.868341883692016,-0.101533609083479,-0.481630066531788,-0.122348698434808,-0.106377123470796,0.562620654734103,-0.465887300294502,-0.479206628314479,0.7880069428733,0.903996012744088,-0.29002953219854,0.889618813467135,-0.372199093833857,-0.441367463585907,0.796828658910866,0.812689755075097,-0.139347642799406,0.0825188801144602,-0.16679387496924,-0.275971251604635,0.443007033955657,-0.556901273507367,0.883510070138652,-0.414959723494537,0.559138717643016,0.929907823523982,-0.504009684587949,0.469129691751485,0.908577609576835,-0.153648626899148,0.0876844958595953,0.306335892214404,-0.529994481206637,0.0407011653104913,0.925125229349208,-0.00147531312918746,0.75696135753304,-0.362970881414633,0.899906542697326,0.818141821099759
"sig_27",0.0360778295445898,-0.0402850722639838,0.1407175301691,0.0840396718349633,-0.296646169939131,0.303874820584293,-0.306607811552267,-0.228869939759508,-0.229189038217985,-0.232957962744938,0.0159778208528431,-0.311187070815681,-0.171498354389663,-0.140415043711012,-0.261133418671331,-0.267199612961268,-0.274602254845495,-0.27142727351363,-0.271397532336799,-0.270731169098559,-0.495421744030474,0.128838556380291,-0.371300632549821,-0.506449328903183,0.768815817076003,-0.428296657110683,0.235800565223966,-0.289824553132008,-0.14843054109481,0.539081909867826,-0.37232377558789,-0.350575168119876,0.0590325518085159,-0.438190864690245,-0.47962454095724,0.823961207519653,-0.0436698639088422,-0.313468456562626,0.929205510286906,0.422148320761739,-0.19761698939594,-0.340570375340441,0.260357509440678,-0.231449510752448,0.690137333774299,-0.156044217913707,-0.372128756087546,1,0.0563373321179398,0.114015867358101,-0.413773807521193,0.416810177173045,-0.163348933915766,-0.269323593581022,0.00673682473923427,0.286029265993885,0.142422098410424,-0.0737416625199742,-0.277908852343419,0.516927357599078,0.0968007160536091,-0.453496827808708,-0.302939334210711,0.218958364974235,-0.349569638793029,0.894848415599649,0.455114265572713,-0.309448188733143,-0.417804867643771,-0.040529268939919,-0.0675158998460228,0.132685887128161,0.0345000122987902,-0.291035472299106,0.151534395616788,-0.386797380335357,0.612345826051722,-0.410896869652742,-0.303487586104432,0.454292444493805,-0.353482266991414,-0.3613121295533,0.0970122778492704,-0.0953313941173359,-0.277201832223472,0.353732648910195,-0.19963974774226,-0.403311637713023,-0.120558972947121,-0.357891731013253,0.0288167256964985,-0.441729433249014,-0.437763449893542
"sig_28",0.0204275068551899,-0.364180242190196,-0.0198171794937226,0.377860523576412,-0.065481628880845,0.264339760905369,-0.0651964532511912,0.106394028406587,0.105965871814099,0.0996268383573033,0.00900636105435441,-0.0268081727018809,0.178777726120653,0.271624799786656,-0.0895919174834136,-0.0785402317733496,-0.0568575492993721,-0.0823026061466352,-0.0822796122419679,-0.0819079910184783,0.0250827444864972,0.374717921293358,-0.126994512004312,0.0315374518735097,0.217857049027678,0.254854640733174,0.212835132238173,-0.141351558118999,0.514547658032559,0.064527606165658,0.446355044776222,-0.145680725622116,0.445726752058902,-0.119127066682404,0.0307874298755993,0.224664097182159,0.865635539780243,0.290701310194196,-0.0310963920120421,0.146582961669565,0.756365472256819,-0.0650602505075513,0.151435988238543,-0.116908573622195,-0.0723426536715512,0.442407568810379,0.00495714867751427,0.0563373321179398,1,0.660734474241315,-0.0132643043094361,0.0414997516130059,0.569762320016472,-0.143917115875517,0.478908127381418,0.084400683465467,0.617282098526451,0.471288620873361,0.238405534276988,-0.079838296604949,0.401093436362844,0.0479130575830719,-0.152775857925082,0.701650354934075,-0.187560743061169,-0.102072994680886,0.351131073945102,0.457574955516992,0.0743815463279571,0.275467312804157,0.310575408799247,0.649016507287916,0.413771893528405,0.295526187785355,0.241743006650716,-0.176083519519347,-0.108712007387436,0.245952667419246,-0.137689907977144,0.431049132198158,0.461764329607939,-0.169840153729461,0.440555827417413,0.429662017011905,0.305534587886556,0.241867483796548,0.532611740624676,-0.14677906172037,0.523966963521103,-0.112234605662457,0.473539997713157,-0.0972070465608506,0.0323401784398505
"sig_29",0.0961513835476176,-0.389280066701643,-0.147586410766885,0.193250951276887,-0.218983737170524,0.280141335679816,-0.229343928057022,0.306891884774003,0.306585808389796,0.303390644783663,0.0853060282424159,0.195989907897563,0.252293195449085,0.366425569436066,-0.206406511470267,-0.207761548172133,-0.186337374358952,-0.202611875494837,-0.2026106407238,-0.202370075074256,-0.0942762640908955,0.632809204142304,-0.308692303814517,-0.0237773446276296,0.415609788140893,0.0384177072412104,0.41515756744692,-0.306000709727577,0.4824955166525,0.123243899495915,0.622554574971022,-0.314599053582026,0.733246720445478,-0.264299623379412,0.0150764700359072,0.391184832077908,0.692916486452376,0.40765538227464,0.0156606640103637,0.35785884863582,0.416983083898983,-0.236875686938827,0.329747768475194,-0.265174224024436,-0.0440895996600949,0.760616238011275,-0.188417739722234,0.114015867358101,0.660734474241315,1,-0.113745212263729,0.113110762458161,0.837908586164583,-0.2942460084496,0.473999275275952,0.242133230204815,0.524207745294914,0.490442509294938,0.0761251651312358,-0.110526028895185,0.710435210168914,-0.0525789531126657,-0.312747701232818,0.94047134498735,-0.318097230439198,-0.0844222009108356,0.664462301746092,0.171050954078295,-0.0034376173336536,0.307695817376822,0.237899054113268,0.548161691964519,0.660234457626338,0.217327060939454,0.441147064373728,-0.332493242307765,-0.147257225873584,0.374398991873329,-0.289056235109107,0.685078980332758,0.425405340647793,-0.311702660388177,0.406887471180663,0.344307814804228,0.330321432652248,0.362938106225442,0.830818492276067,-0.282959267853425,0.563764106336023,-0.252114945894372,0.78701164440109,-0.20333858979403,0.0466176480483306
"sig_30",-0.116043546968285,0.139513152682468,-0.0901326363347029,-0.0924682943493816,0.510502829334975,-0.176478783906389,0.528320486917916,0.185127891916967,0.185208779549951,0.1856571529906,-0.0841366438060799,0.331823700884191,0.188971820198133,0.0945065754831017,0.477547235062835,0.478805912341845,0.492546816052765,0.492076530679256,0.491977813109203,0.490644439746652,0.820249078283938,-0.456430901617837,0.713942349063592,0.898436994248184,-0.617043559256425,0.90111031435815,-0.606480248670983,0.575011209466237,0.201525009859886,-0.64177185905568,0.580039105322643,0.726538834777493,-0.378551296251593,0.891293070809078,0.917243681751629,-0.560802126300732,0.177742764499836,0.567430269172056,-0.380945572863811,-0.597273110403278,0.473061788337793,0.784726279824819,-0.597566296840348,0.466736828165194,-0.477422472037661,0.146379052103436,0.833467859635262,-0.413773807521193,-0.0132643043094361,-0.113745212263729,1,-0.60858670862996,0.234348407824456,0.570762608504619,-0.0475104314588469,-0.513285780305771,-0.0914880916677605,0.0124840641899142,0.58457919217594,-0.511937570767252,-0.411860275752623,0.933407888276229,0.642337051364013,-0.261110002323419,0.826170025276197,-0.408157420898953,-0.440133086826404,0.709005402462084,0.967966329783081,-0.0940885773510051,0.158668534463052,-0.139048843294168,-0.236300103137042,0.60880134221303,-0.56032301301118,0.818210595414351,-0.456720832446223,0.788966707395543,0.657361302398909,-0.519422731236499,0.678459878469077,0.83018559551385,-0.133229106345479,0.193711404810587,0.4770671216455,-0.566433169986005,0.224722254101678,0.895962154552994,0.13377980834349,0.785913558264245,-0.285239641440165,0.940677892485135,0.906685187609512
"sig_31",0.0522721456027443,-0.0791842307080918,0.114136367223103,0.0665459896481354,-0.434724730895423,0.208464573387038,-0.450243728385703,0.00107871489784111,0.00131082325117668,0.00201615641531119,0.0174442525944252,-0.107143084048659,-0.010325208905999,0.0497234880647439,-0.376537969571902,-0.385938844339926,-0.397670454586103,-0.392127443133818,-0.392077957257873,-0.391071724815881,-0.687583688199378,0.658068194430054,-0.560231606541764,-0.712826789542215,0.776442999971957,-0.643834974917378,0.862053154090067,-0.435773465559831,-0.25179929677358,0.965845982477206,-0.457165791965133,-0.526362390220059,0.497878572337966,-0.657089709427192,-0.681390353735213,0.657323836855573,-0.193011542981941,-0.410055116196467,0.424491194796533,0.929560393094761,-0.272614488270848,-0.515106561539414,0.907720999544965,-0.347524818693504,0.734847748234501,0.00143868979244451,-0.566812055310718,0.416810177173045,0.0414997516130059,0.113110762458161,-0.60858670862996,1,-0.161953592868322,-0.40364191059755,-0.0868166526318668,0.712595781998591,0.0210648428747635,-0.0420684424741203,-0.455938757193043,0.864253049464306,0.556032298140748,-0.688534298302208,-0.454429617088876,0.240346386812308,-0.519877386850264,0.472336663260745,0.622190294445414,-0.452674821853671,-0.61853057227562,0.0285937200854583,-0.173063932831132,0.0893753549549146,0.170449623912104,-0.46286592059467,0.778273535373698,-0.579893690264663,0.731450134021327,-0.561547275871581,-0.454364481638551,0.686064608534432,-0.528411578239366,-0.53906138659076,0.0731673829061946,-0.180468315673563,-0.414980218154384,0.904122704826459,-0.196115459244336,-0.602085884143376,-0.195790290502464,-0.53578276220452,0.363910991220983,-0.656907990034433,-0.6242353712754
"sig_32",0.153247123722361,-0.309531096343612,-0.177731088478417,0.163520183278128,-0.152642190812208,0.135932725631511,-0.157525786429654,0.307045702329161,0.306790814715197,0.303861248901354,0.153794174033042,0.260575777538033,0.254248156444165,0.336415180368944,-0.155880897142316,-0.160908668723015,-0.1215253831604,-0.145641967788651,-0.145703050126011,-0.146431934772302,0.145820724166174,0.516885149028314,-0.170290330090899,0.278287593103503,0.0670829283188451,0.321329753323352,0.221117550957761,-0.247989951964753,0.606847730507673,-0.1930324205574,0.89861742145122,-0.172752956846744,0.622909683177618,0.000151853108751325,0.334000953877597,0.0718203103626164,0.669000295460081,0.728664465505596,-0.247732981428471,0.063974754269996,0.582157655679765,-0.0760375858293977,0.126201306526322,-0.255878020049735,-0.333824795789507,0.891215348916803,0.0171843541941935,-0.163348933915766,0.569762320016472,0.837908586164583,0.234348407824456,-0.161953592868322,0.999999999999999,-0.235533704616624,0.482527882245095,0.0394754747008355,0.466076834908746,0.596320781948029,0.208157331978376,-0.376232470047611,0.590883341150799,0.301622204600092,-0.219892528336672,0.747649399715681,-0.104453384717203,-0.339112586515662,0.367089346222851,0.361765463891009,0.352291503472933,0.371225121684062,0.309781815038427,0.477431488328464,0.589043068074559,0.429451524684543,0.250598939131692,-0.129178877242433,-0.409048099845855,0.70613738693159,-0.176252243224928,0.392122445657905,0.727622427339634,-0.0980948585486319,0.355300431829277,0.425560190176525,0.547468028906349,0.0773660523357747,0.964527821539983,-0.0224495911036045,0.663273138676511,-0.0270755957757924,0.685634277817853,0.10621916472375,0.367328279011591
"sig_33",-0.542196237532799,0.23525075748254,-0.0600761689343574,-0.153696926229938,0.871862156717609,-0.257383387286032,0.883314705940316,0.162275798223447,0.162522626773769,0.16651369021678,-0.495108757597465,0.344004537654892,0.149639896235438,0.0444512045640549,0.887696065695294,0.87966574112504,0.845644566176243,0.884768312729464,0.884795458417577,0.885303398586091,0.774027055773607,-0.537176575835686,0.940852920121928,0.656492510363981,-0.465035826157662,0.664557584339987,-0.523782639539609,0.989815157574587,-0.0613876784658475,-0.434197798634032,0.0464314335299363,0.959354054071944,-0.457681863921985,0.771422954921296,0.607195678184205,-0.395881013619823,-0.0546854895092637,0.00269262220313511,-0.243049459099788,-0.426825128348872,0.189030537289216,0.930371302592832,-0.474036114742661,0.981239393058255,-0.296994062472315,-0.258394510668206,0.868341883692016,-0.269323593581022,-0.143917115875517,-0.2942460084496,0.570762608504619,-0.40364191059755,-0.235533704616624,1,-0.162386706828834,-0.351001369081943,-0.182770190994375,-0.189005703127165,0.465973002257113,-0.314666565505232,-0.454078661043122,0.484756648618842,0.989280578952296,-0.345794736977899,0.837758260298174,-0.251555259629301,-0.372783651668373,0.545222542559918,0.505026263993235,-0.155783495761509,0.00575597621637209,-0.216573342397381,-0.277909175385572,0.267316406563979,-0.444513293886287,0.825436042763663,-0.276496403471579,0.217270539120464,0.973414553763604,-0.422434432674895,0.122269653751057,0.84593816304683,-0.172513071363956,-0.0160861934749613,0.124417721831533,-0.402948330445197,-0.193567422084539,0.791816791380109,-0.135816383813304,0.651939740386987,-0.389321696194629,0.702859372929825,0.557311648091627
"sig_34",0.0370040000890371,-0.199937047403828,-0.0406943018382677,0.128282907558978,-0.112593613632866,0.0357455391877269,-0.105054112134294,-0.03730929034346,-0.0374007254215394,-0.038065525759928,0.0330776816239369,-0.110399333715296,-0.0477824795293957,0.0183404846932286,-0.12526754683246,-0.123836051146044,-0.119324486498982,-0.124519917386964,-0.124463625168467,-0.123973209400259,-0.0208632677086429,0.269693388697511,-0.153127220920794,-0.0201935387836199,0.113243610987573,0.102041385327088,0.122765860164611,-0.162038667417167,0.698762931254166,-0.0778333453001819,0.351600365054336,-0.176052296366913,0.293631904105762,-0.134158735602196,-0.0435585216933053,0.217576388001652,0.680378664580868,0.431423366375626,-0.0755151721757828,0.00431953537976208,0.308092286952358,-0.115646140827309,0.0644011189567379,-0.140430965440329,-0.176116772418212,0.325715306432218,-0.101533609083479,0.00673682473923427,0.478908127381418,0.473999275275952,-0.0475104314588469,-0.0868166526318668,0.482527882245095,-0.162386706828834,0.999999999999999,0.172508495778443,0.650763036734403,0.679903040831688,0.282621751756567,-0.170701509687023,0.28018883982368,0.0290026791713164,-0.174175930369752,0.501637248635892,-0.189626618095967,-0.146204016104863,0.143794473327307,0.104504003878332,-0.0134880602503892,0.568744091311012,0.406558785414835,0.670459505587325,0.641182017026804,0.42639525884658,0.110600007945255,-0.176504129166332,-0.209110966072519,0.130606037850695,-0.175702640096202,0.258812405710848,0.357377529870089,-0.183427384732961,0.528575260650028,0.404194781061138,0.525619353091931,0.00143784475585235,0.403485481433307,-0.17419944486443,0.612804380000001,-0.116222814612883,0.274241690946799,-0.122419316721788,-0.0652794902049761
"sig_35",0.0562130412567086,-0.0747344076652414,0.146073910261307,0.0412420833453929,-0.362843931526105,0.00610515278613775,-0.372970728802773,-0.14190857626578,-0.141797488226624,-0.139686387572781,0.0313963109825519,-0.222760480611189,-0.0793360785308749,-0.0990292846865601,-0.322718642804504,-0.329505211900196,-0.34124389385987,-0.335416200009856,-0.335364335968848,-0.334389843638815,-0.536053529370894,0.6458175626035,-0.479302557735968,-0.56607126790363,0.617293854183684,-0.513442212365756,0.777484496226775,-0.37742784445931,-0.0624540700973385,0.622784311093037,-0.25373200952466,-0.455614376165369,0.529632466979614,-0.5616605778923,-0.556947497955305,0.676170857534769,-0.0388947044977086,-0.262237421232874,0.239295851482324,0.74982561722485,-0.166445160968701,-0.442355894127227,0.799835565408395,-0.301435538510368,0.362694949960626,0.101308025554733,-0.481630066531788,0.286029265993885,0.084400683465467,0.242133230204815,-0.513285780305771,0.712595781998591,0.0394754747008355,-0.351001369081943,0.172508495778443,1,0.169202043144871,0.142539366517867,-0.347308699783936,0.448312362359089,0.589561450753949,-0.567494406421963,-0.394942210275145,0.360300723993889,-0.453662782288738,0.237250474124261,0.503045699199251,-0.372656591128437,-0.516998312719497,0.265537752168802,-0.070378211426679,0.19737480468711,0.53647251486025,-0.325761702239583,0.745701173917217,-0.502509471029274,0.260059108624309,-0.42506811549829,-0.395844409432218,0.656937893686746,-0.387394176214185,-0.468980806984159,0.170490922736959,-0.0961983234216391,-0.241312531808031,0.657313197422364,-0.0387895583468177,-0.522871731417754,-0.0514413736240744,-0.456846063489656,0.392180675747552,-0.564572631482289,-0.524181820969975
"sig_36",0.0394607207658645,-0.436372775276452,0.0158559630498698,0.323659705610501,-0.142238868686399,0.344249299617261,-0.140646315411743,0.0414366778870506,0.0410428563716789,0.0351771475407025,0.0245953407254264,-0.155544833672068,0.103937294985798,0.188718319624873,-0.145743496275319,-0.142242870584502,-0.133294749111994,-0.144036191688956,-0.144004584758769,-0.143637467006044,-0.0667802206026347,0.317155574768749,-0.1865487475263,-0.0601518414103996,0.269091423689312,0.0684768097412169,0.185935179027356,-0.187878199926657,0.731294639095759,0.0560553423955186,0.308875298898599,-0.199950010105849,0.352309534688557,-0.17344484306833,-0.0686791399509259,0.301288418300011,0.717454124971785,0.288754782701678,0.0670217742137716,0.111632055857083,0.373072629504835,-0.151682222165381,0.131801292689232,-0.161255587433048,-0.0484100238461457,0.308897298280268,-0.122348698434808,0.142422098410424,0.617282098526451,0.524207745294914,-0.0914880916677605,0.0210648428747635,0.466076834908746,-0.182770190994375,0.650763036734403,0.169202043144871,1,0.633030330598372,0.212238703536611,-0.055760342569726,0.325076644448417,-0.0362638740272374,-0.196951252324485,0.569367372576629,-0.214069132291312,-0.0493138145043401,0.345875601242501,0.14283228636289,-0.035067625211327,0.463327202295354,0.597096038392747,0.912721461493876,0.399391027714598,0.329459191407326,0.171725080591086,-0.212906997415131,-0.102955346451487,0.114286484227293,-0.189125581560566,0.434301587756744,0.3156835693391,-0.206781635049135,0.737907828448264,0.661366111390658,0.29951886074025,0.161485007308754,0.377044420885169,-0.196961456736483,0.732313225473655,-0.155555658020845,0.356062590385385,-0.157037881093531,-0.073796028253197
"sig_37",0.0383553273031078,-0.162663310104052,-0.0811096654426807,0.112323338749259,-0.137581275203372,0.0606687278996135,-0.137097689553774,0.0780516158193217,0.0781163832867632,0.0771340633977767,0.0296769976279589,0.0268035685670673,0.0436331190368145,0.128531753308442,-0.130929611330201,-0.134244107773924,-0.122016964413747,-0.130252274925598,-0.130225765734497,-0.129934187601048,-0.0342965856507593,0.412305344903654,-0.190323768575048,0.00085238754995939,0.121734396528612,0.136588704644897,0.240701516017953,-0.198625046542413,0.863669739797605,-0.0619197491229294,0.452273437021773,-0.200907017488781,0.470518584391905,-0.147437928256451,0.00449439174069718,0.141582000311882,0.573102528342794,0.632020154502486,-0.112490962180812,0.0901423384630963,0.419476890542464,-0.132935075901796,0.177728390633331,-0.171802451032764,-0.176977063368486,0.534337594086869,-0.106377123470796,-0.0737416625199742,0.471288620873361,0.490442509294938,0.0124840641899142,-0.0420684424741203,0.596320781948029,-0.189005703127165,0.679903040831688,0.142539366517867,0.633030330598372,1.00000000000001,0.274253004579487,-0.188625422043954,0.464022598416738,0.0366983342334024,-0.202629436910497,0.470506831237777,-0.19454141975949,-0.178946799411252,0.238393064366486,0.177561660347844,0.0650138514302329,0.801702054688823,0.58503400575024,0.709001797178208,0.576437748800192,0.501095089386174,0.256151014006243,-0.208284989237577,-0.226005497329652,0.23774803231331,-0.190904004328058,0.28881975644587,0.476589656530141,-0.189850813930964,0.631199562237051,0.705131741943886,0.596175872887065,0.070351478229289,0.543165988902124,-0.174413727764607,0.839771317262346,-0.120872416107707,0.480248603132361,-0.109124081866316,0.00468033884676281
