ID,death,protein metabolism,cell cycle and proliferation,other metabolic processes,signal transduction,stress response,developmental processes,cell adhesion,DNA metabolism,cell-cell signaling,other biological processes,cell organization and biogenesis,RNA metabolism,transport
M0QXC8,0,0,0,0,0,0,0,0,0,0,1,0,0,0
E7EPA4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
H0YMJ1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
E9PNM1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E9PNM0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
E9PNM3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
E9PNM6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96JE9,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q96JE7,0,0,0,0,0,0,0,0,0,0,1,0,0,0
J3QRN5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
J3QRN2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R4GMN9,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Q8WVM0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
E9PC86,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M0R0V4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
M0R0V3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
M0R0V2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
F8VRS2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
F8VRS5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
F8VRS4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q9P1Q0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
D6RBH9,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q96DH6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
D6RBH3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
D6RBH4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
U3KQ08,0,1,0,0,0,0,0,0,0,0,0,0,0,0
U3KQ02,0,0,0,0,0,0,0,0,0,0,0,0,1,0
K7EPQ8,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q99759,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q99758,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q99757,0,0,0,0,0,1,0,0,0,0,0,0,0,0
C9JNI4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q99755,0,0,0,0,0,0,0,0,0,0,0,1,0,0
K7EPQ0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q99750,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P25788,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q9ULY5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
H0YLH1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q14185,0,0,0,0,0,1,0,0,0,0,0,0,0,0
H0YLH3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
H0YLH2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q14184,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Q7Z7M0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q7Z7M1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q7Z7M8,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q7Z7M9,0,1,0,0,0,0,0,0,0,0,0,0,0,0
E7EWF4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
E7EWF5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
C9IZR7,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B7Z528,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C9IZR2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q16581,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q16587,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q16586,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q16585,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q16584,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q16589,0,0,1,0,0,0,0,0,0,0,0,0,0,0
A6NN42,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A6NN40,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q8WXD9,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q86SS6,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Q8WXD0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8WXD2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Q8WXD5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
I3L2P2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M0QY18,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q86WC6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E7EQ45,0,0,0,0,0,0,0,0,0,0,0,0,0,1
H0YJ25,0,0,0,0,0,0,0,0,0,0,0,0,1,0
M0QY17,0,0,0,0,0,0,0,0,1,0,0,0,0,0
H0YJ21,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C9JMB5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
H0YJ22,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q6MZN7,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Q9Y3A5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P15036,0,0,0,0,0,0,0,0,0,0,0,0,1,0
H3BRA4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
H3BRA1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q9Y3A3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
H3BRA8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q9Y3A2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
F5GZE5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
H0YE96,0,0,0,0,0,0,0,0,0,0,0,0,1,0
F5GZE6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
H0YE91,0,0,0,1,0,0,0,0,0,0,0,0,0,0
H0YE90,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q9Y3A0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q5JVF3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q4PNE6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q9BZP3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
O14618,0,0,0,1,0,0,0,0,0,0,0,0,0,0
O14617,0,0,0,0,0,0,0,0,0,0,1,0,0,0
E7EQ48,0,0,0,0,0,0,0,0,0,0,1,0,0,0
O14613,0,0,0,1,0,0,0,0,0,0,0,0,0,0
O14610,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q9UNL4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
A8CG34,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P50552,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q9BZP6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
F8WF49,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Q9UNL2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
F8WF43,0,1,0,0,0,0,0,0,0,0,0,0,0,0
F8WF40,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B4DX60,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B4DX66,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B0QYS0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
G5E9I4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q6V1X1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q5T2Z0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q5T2Z1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
G5E9I9,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P52952,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P52951,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P52954,0,0,0,0,0,0,1,0,0,0,0,0,0,0
A5PKU7,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P14854,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P14859,0,0,0,0,0,0,0,0,0,0,0,0,1,0
E9PK68,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q04917,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q6UXD5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
O00743,0,1,0,0,0,0,0,0,0,0,0,0,0,0
O00744,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q04912,0,0,0,0,1,0,0,0,0,0,0,0,0,0
O00746,0,0,0,1,0,0,0,0,0,0,0,0,0,0
O00748,0,0,0,1,0,0,0,0,0,0,0,0,0,0
F5H719,0,0,1,0,0,0,0,0,0,0,0,0,0,0
A8MYD4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q8TAK5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q8TAK6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q9Y543,0,0,0,0,0,0,0,0,0,0,0,0,1,0
J3KNT2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
J3KNT4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q9Y547,0,0,0,0,0,0,0,0,0,0,0,1,0,0
B0QZD0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
B0QZD5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P17509,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q15119,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15118,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q15116,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q15111,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q15113,0,0,0,1,0,0,0,0,0,0,0,0,0,0
O15225,0,0,0,0,0,0,0,0,0,0,1,0,0,0
G3V313,0,0,0,0,0,0,0,0,0,0,0,0,1,0
O15226,0,0,0,0,0,0,0,0,0,0,0,0,1,0
G3V317,0,0,0,0,0,0,0,0,0,0,0,0,1,0
O15229,0,0,0,1,0,0,0,0,0,0,0,0,0,0
O15228,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q5VWQ8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q9H0V9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P32238,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P32239,0,0,0,0,0,0,1,0,0,0,0,0,0,0
A8MUB1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
F5H0I2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
F5H0I7,0,0,0,0,0,0,0,0,1,0,0,0,0,0
F5H0I4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q9UK41,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q9UK45,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q9NSA3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
F8W088,0,0,0,0,0,0,0,1,0,0,0,0,0,0
F8W086,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B0S7V6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
H0YCR5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P26368,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q8WZ33,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P26367,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q8NFJ6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q8NFJ5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
H7C2Q9,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B4DZG7,0,0,0,0,1,0,0,0,0,0,0,0,0,0
H7C5G1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B4DZG4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q8NFJ9,0,0,0,0,0,0,0,0,0,0,1,0,0,0
H7C2Q2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q9NWH7,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q9NWH9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
K7EQ20,0,1,0,0,0,0,0,0,0,0,0,0,0,0
K7EQ23,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P58340,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P49247,0,0,0,1,0,0,0,0,0,0,0,0,0,0
F8VXJ2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
O00410,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C9JGI3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C9JGI4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
E9PMC5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E9PMC6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E9PMC7,0,1,0,0,0,0,0,0,0,0,0,0,0,0
E9PMC8,0,0,0,0,1,0,0,0,0,0,0,0,0,0
C9JGI9,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q9P2N6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q15390,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q96T51,0,0,0,0,0,0,0,0,0,0,0,1,0,0
D6RAU8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D6RAU9,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q5VZK9,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q96T53,0,1,0,0,0,0,0,0,0,0,0,0,0,0
D6RAU0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
D6RAU1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q96T52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
D6RAU4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
H7C3U2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
E9PRN7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E9PRN9,0,0,0,0,0,0,0,0,0,0,0,0,1,0
A8MV65,0,0,0,0,0,0,0,0,0,0,0,0,1,0
C9JZI7,0,0,0,0,0,0,0,0,0,0,0,1,0,0
J3QRS8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
J3QRS7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C9JTU8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
J3QRS1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
E9PCS3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
E9PCS6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
M0R019,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q8NB59,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M0R016,0,1,0,0,0,0,0,0,0,0,0,0,0,0
M0R017,0,0,0,0,0,0,0,0,0,0,0,0,1,0
M0R012,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0R013,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q08AM6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
K7EIG2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
K7EIG1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P55198,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P55199,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P55196,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P61244,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P61247,0,1,0,0,0,0,0,0,0,0,0,0,0,0
E9PSH0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q49AQ9,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E9PSH4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
I3L0N2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E9PSH8,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B4DL79,0,0,0,0,0,0,0,0,0,0,1,0,0,0
H3BT94,0,0,0,0,0,0,0,0,1,0,0,0,0,0
K7EPL5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q13564,1,0,0,0,0,0,0,0,0,0,0,0,0,0
K7EPL1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
H3BT93,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P50616,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q96T83,0,0,0,0,0,0,0,0,0,0,0,0,0,1
F8VV59,0,0,0,0,0,0,0,0,0,0,0,1,0,0
F8VV58,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P50613,0,0,0,0,0,0,0,0,0,0,1,0,0,0
F8VV53,0,0,0,0,0,0,0,0,0,0,0,1,0,0
F8VV52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
C9JCX1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
H0Y3S8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
H0Y3S6,0,0,0,0,0,0,0,1,0,0,0,0,0,0
H0Y3S1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
H0Y3S0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C9J3G5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q4LEZ3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C9J3G1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
E7EQC5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
E7ENA9,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C9JDI6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
E7EQC3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E9PJC9,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E9PJC8,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C9J8M6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q7L622,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P18507,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P18505,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q96QE5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P18509,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Q96EQ8,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Q96QE2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q96QE3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Q96NG8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
F8W1Q9,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q8NE65,0,0,0,0,0,0,0,0,0,0,0,0,1,0
F8W1Q3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
F8W8G5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q96NG5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
I3L1H6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
I3L1H5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
A6NDD5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q8IZ96,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q8N2W9,0,0,0,0,0,0,0,0,0,0,0,0,1,0
H3BNX5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P56750,0,0,0,0,0,0,0,0,0,0,0,1,0,0
F8W6P8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
H0Y4K0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
O43865,0,0,0,0,0,0,0,0,0,0,0,0,0,1
E7EMA9,0,0,0,1,0,0,0,0,0,0,0,0,0,0
O43861,0,0,0,0,0,0,0,0,0,0,1,0,0,0
E7EPC3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
E7EMA0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E7EPC8,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Q3KZ30,0,1,0,0,0,0,0,0,0,0,0,0,0,0
A6NDI8,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E9PKN8,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Q5T5U3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
O60658,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P02746,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q8WVF5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
O60656,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q8N271,0,0,0,0,0,0,0,0,0,0,0,1,0,0
F5GYC4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
F5GYC2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
F5GYC3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q6ZYL4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q6UWX4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q96QH2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
O75618,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P23467,0,1,0,0,0,0,0,0,0,0,0,0,0,0
O75610,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P23468,0,0,0,0,0,0,0,0,0,0,0,1,0,0
O75616,0,0,0,0,0,0,0,0,0,0,0,1,0,0
G3V262,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q9P2M7,0,0,0,0,0,0,0,0,0,0,1,0,0,0
H0YCT6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
F8W1Z8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
O00206,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q9H2M1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q9H2M3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q9Y5Y9,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q9Y5Y5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q9Y5Y4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q9Y5Y7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q9Y5Y6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q9Y5Y0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q9Y5Y2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q8N4E7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
H7C265,0,0,0,0,0,0,1,0,0,0,0,0,0,0
H7C263,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Q99873,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P22732,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P22735,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P22736,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q99871,0,0,0,0,0,0,0,0,0,0,0,1,0,0
A6NK39,0,0,0,0,0,0,0,0,0,0,0,0,1,0
A6NK38,0,0,0,0,0,0,0,0,0,0,0,0,0,1
F5H0T0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
H7BYE6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
F5H0T8,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A7UKX8,0,0,1,0,0,0,0,0,0,0,0,0,0,0
B9VVT8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
K7ER46,0,0,0,1,0,0,0,0,0,0,0,0,0,0
K7ER43,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q8NCR6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
E9PQ03,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q99879,0,0,0,0,0,0,0,0,0,0,0,1,0,0
K7ER49,0,0,0,0,0,0,1,0,0,0,0,0,0,0
E9PQ07,0,0,0,0,1,0,0,0,0,0,0,0,0,0
E9PQ06,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q9ULP0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q9ULP9,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q9NWW5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q9NWW6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q9NWW9,0,0,0,1,0,0,0,0,0,0,0,0,0,0
F8WC35,0,0,0,0,0,0,0,0,0,0,0,0,0,1
F8WC34,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P41743,1,0,0,0,0,0,0,0,0,0,0,0,0,0
F8WC39,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B3KUV7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
F5H6F5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q8NBP5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q8NBP7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q5S007,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q5T051,0,0,0,0,0,0,0,0,0,0,0,0,0,1
O14519,0,1,0,0,0,0,0,0,0,0,0,0,0,0
O14514,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q9BYB0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q3SYA9,0,0,0,0,0,0,0,0,0,0,1,0,0,0
O14511,0,0,0,0,1,0,0,0,0,0,0,0,0,0
O14512,0,0,0,0,0,0,0,0,0,0,1,0,0,0
O14513,0,0,0,0,0,0,0,0,0,0,1,0,0,0
D6RA09,0,0,0,0,0,0,0,0,0,0,0,1,0,0
D6RA08,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P23921,0,0,0,0,0,0,1,0,0,0,0,0,0,0
H7C3H7,0,0,0,0,0,0,0,0,0,0,0,0,1,0
D6RA00,0,0,0,1,0,0,0,0,0,0,0,0,0,0
H7C3H2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q6P589,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q6TCH8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
A2ABL5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B4DLP8,0,0,0,0,0,0,0,0,0,0,1,0,0,0
A2ABL0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Q07955,0,0,0,0,0,0,0,0,0,0,1,0,0,0
E9PN14,1,0,0,0,0,0,0,0,0,0,0,0,0,0
E9PN17,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E9PN11,0,0,0,0,1,0,0,0,0,0,0,0,0,0
E9PN12,0,0,0,0,0,0,1,0,0,0,0,0,0,0
F5H5L1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q9H2F5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q9H2F3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P52429,0,0,0,0,1,0,0,0,0,0,0,0,0,0
O95841,0,0,0,0,1,0,0,0,0,0,0,0,0,0
C9JDX1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
O95843,0,0,0,1,0,0,0,0,0,0,0,0,0,0
O95847,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8WX70,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P43246,0,0,0,1,0,0,0,0,0,0,0,0,0,0
E9PDK7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C9JCC0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C9JTE9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
H0YL42,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q9H3H5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q330K2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q9H3H1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q9H3H9,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q8N895,0,0,0,0,0,0,0,0,0,0,1,0,0,0
H0YDG2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q14554,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P04003,0,0,0,0,0,1,0,0,0,0,0,0,0,0
